mid,name,gen,hp,atk_mid,axis,loadout,spec,hit_pct,raw,after,drop_mult,taken
36,Master Mage Orc,10,1376,32.0,in_phys,light_PA20,0,,32,,1.0,26
36,Master Mage Orc,10,1376,32.0,in_phys,heavy_PA40,0,,32,,1.0,20
36,Master Mage Orc,10,1376,32.0,in_phys,heavy_Merien5_PA45,0,,32,,1.0,18
36,Master Mage Orc,10,1376,32.0,in_phys,heavy_Merien10_PA50,0,,32,,1.0,16
36,Master Mage Orc,10,1376,32.0,in_phys,stack_PA70,0,,32,,1.0,10
36,Master Mage Orc,10,1376,32.0,in_phys,cap_PA80,0,,32,,1.0,7
36,Master Mage Orc,10,1376,32.0,out_magic,bare,50,80,69.1,70,1.524,
36,Master Mage Orc,10,1376,32.0,out_magic,MS20,50,80,69.1,70,1.524,
36,Master Mage Orc,10,1376,32.0,out_magic,MS22_HR50,50,85,69.1,70,1.524,
36,Master Mage Orc,10,1376,32.0,out_magic,MS22_HR91,50,89,69.1,70,1.524,
36,Master Mage Orc,10,1376,32.0,out_magic,ZW20,50,80,86.4,87,1.524,
36,Master Mage Orc,10,1376,32.0,out_magic,ZW20_HeroMage,50,80,91.4,92,1.524,
36,Master Mage Orc,10,1376,32.0,out_magic,bare_HeroMage,50,80,73.1,74,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,bare_hand,50,64,13.0,14,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,LongSword+2,50,64,8.7,10,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,GiantSword,50,64,18.6,20,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,GS_Hero,50,74,23.6,25,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,GS_Hero_NOX,50,84,23.6,25,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,GS_Hero_NOX_Xelima7,50,84,30.6,32,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,GS_Hero_NOX_Abaddon17,50,84,40.6,42,1.524,
36,Master Mage Orc,10,1376,32.0,out_phys,GS_full_upg10,50,84,50.6,52,1.524,
36,Master Mage Orc,10,1376,32.0,in_phys,naked_PA0,50,,32,,1.524,31
36,Master Mage Orc,10,1376,32.0,in_phys,light_PA20,50,,32,,1.524,25
36,Master Mage Orc,10,1376,32.0,in_phys,heavy_PA40,50,,32,,1.524,19
36,Master Mage Orc,10,1376,32.0,in_phys,heavy_Merien5_PA45,50,,32,,1.524,18
36,Master Mage Orc,10,1376,32.0,in_phys,heavy_Merien10_PA50,50,,32,,1.524,16
36,Master Mage Orc,10,1376,32.0,in_phys,stack_PA70,50,,32,,1.524,10
36,Master Mage Orc,10,1376,32.0,in_phys,cap_PA80,50,,32,,1.524,7
37,Minotaur,6,1871,78.0,out_magic,bare,0,96,69.1,69,1.0,
37,Minotaur,6,1871,78.0,out_magic,MS20,0,96,69.1,69,1.0,
37,Minotaur,6,1871,78.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
37,Minotaur,6,1871,78.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
37,Minotaur,6,1871,78.0,out_magic,ZW20,0,96,86.4,86,1.0,
37,Minotaur,6,1871,78.0,out_magic,ZW20_HeroMage,0,96,91.4,91,1.0,
37,Minotaur,6,1871,78.0,out_magic,bare_HeroMage,0,96,73.1,73,1.0,
37,Minotaur,6,1871,78.0,out_phys,bare_hand,0,74,13.0,13,1.0,
37,Minotaur,6,1871,78.0,out_phys,LongSword+2,0,74,8.7,9,1.0,
37,Minotaur,6,1871,78.0,out_phys,GiantSword,0,74,18.6,19,1.0,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero,0,84,23.6,24,1.0,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero_NOX,0,94,23.6,24,1.0,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero_NOX_Xelima7,0,94,30.6,31,1.0,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero_NOX_Abaddon17,0,94,40.6,41,1.0,
37,Minotaur,6,1871,78.0,out_phys,GS_full_upg10,0,94,50.6,51,1.0,
37,Minotaur,6,1871,78.0,in_phys,naked_PA0,0,,78,,1.0,78
37,Minotaur,6,1871,78.0,in_phys,light_PA20,0,,78,,1.0,63
37,Minotaur,6,1871,78.0,in_phys,heavy_PA40,0,,78,,1.0,47
37,Minotaur,6,1871,78.0,in_phys,heavy_Merien5_PA45,0,,78,,1.0,43
37,Minotaur,6,1871,78.0,in_phys,heavy_Merien10_PA50,0,,78,,1.0,39
37,Minotaur,6,1871,78.0,in_phys,stack_PA70,0,,78,,1.0,24
37,Minotaur,6,1871,78.0,in_phys,cap_PA80,0,,78,,1.0,16
37,Minotaur,6,1871,78.0,out_magic,bare,50,97,69.1,70,1.524,
37,Minotaur,6,1871,78.0,out_magic,MS20,50,97,69.1,70,1.524,
37,Minotaur,6,1871,78.0,out_magic,MS22_HR50,50,97,69.1,70,1.524,
37,Minotaur,6,1871,78.0,out_magic,MS22_HR91,50,97,69.1,70,1.524,
37,Minotaur,6,1871,78.0,out_magic,ZW20,50,97,86.4,87,1.524,
37,Minotaur,6,1871,78.0,out_magic,ZW20_HeroMage,50,97,91.4,92,1.524,
37,Minotaur,6,1871,78.0,out_magic,bare_HeroMage,50,97,73.1,74,1.524,
37,Minotaur,6,1871,78.0,out_phys,bare_hand,50,76,13.0,14,1.524,
37,Minotaur,6,1871,78.0,out_phys,LongSword+2,50,76,8.7,10,1.524,
37,Minotaur,6,1871,78.0,out_phys,GiantSword,50,76,18.6,20,1.524,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero,50,86,23.6,25,1.524,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero_NOX,50,96,23.6,25,1.524,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero_NOX_Xelima7,50,96,30.6,32,1.524,
37,Minotaur,6,1871,78.0,out_phys,GS_Hero_NOX_Abaddon17,50,96,40.6,42,1.524,
37,Minotaur,6,1871,78.0,out_phys,GS_full_upg10,50,96,50.6,52,1.524,
37,Minotaur,6,1871,78.0,in_phys,naked_PA0,50,,78,,1.524,77
37,Minotaur,6,1871,78.0,in_phys,light_PA20,50,,78,,1.524,62
37,Minotaur,6,1871,78.0,in_phys,heavy_PA40,50,,78,,1.524,47
37,Minotaur,6,1871,78.0,in_phys,heavy_Merien5_PA45,50,,78,,1.524,43
37,Minotaur,6,1871,78.0,in_phys,heavy_Merien10_PA50,50,,78,,1.524,39
37,Minotaur,6,1871,78.0,in_phys,stack_PA70,50,,78,,1.524,24
37,Minotaur,6,1871,78.0,in_phys,cap_PA80,50,,78,,1.524,16
38,Mountain Giant,9,551,32.0,out_magic,bare,0,90,69.1,69,1.0,
38,Mountain Giant,9,551,32.0,out_magic,MS20,0,90,69.1,69,1.0,
38,Mountain Giant,9,551,32.0,out_magic,MS22_HR50,0,95,69.1,69,1.0,
38,Mountain Giant,9,551,32.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
38,Mountain Giant,9,551,32.0,out_magic,ZW20,0,90,86.4,86,1.0,
38,Mountain Giant,9,551,32.0,out_magic,ZW20_HeroMage,0,90,91.4,91,1.0,
38,Mountain Giant,9,551,32.0,out_magic,bare_HeroMage,0,90,73.1,73,1.0,
38,Mountain Giant,9,551,32.0,out_phys,bare_hand,0,65,13.0,13,1.0,
38,Mountain Giant,9,551,32.0,out_phys,LongSword+2,0,65,8.7,9,1.0,
38,Mountain Giant,9,551,32.0,out_phys,GiantSword,0,65,18.6,19,1.0,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero,0,75,23.6,24,1.0,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero_NOX,0,85,23.6,24,1.0,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero_NOX_Xelima7,0,85,30.6,31,1.0,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero_NOX_Abaddon17,0,85,40.6,41,1.0,
38,Mountain Giant,9,551,32.0,out_phys,GS_full_upg10,0,85,50.6,51,1.0,
38,Mountain Giant,9,551,32.0,in_phys,naked_PA0,0,,32,,1.0,32
38,Mountain Giant,9,551,32.0,in_phys,light_PA20,0,,32,,1.0,26
38,Mountain Giant,9,551,32.0,in_phys,heavy_PA40,0,,32,,1.0,20
38,Mountain Giant,9,551,32.0,in_phys,heavy_Merien5_PA45,0,,32,,1.0,18
38,Mountain Giant,9,551,32.0,in_phys,heavy_Merien10_PA50,0,,32,,1.0,16
38,Mountain Giant,9,551,32.0,in_phys,stack_PA70,0,,32,,1.0,10
38,Mountain Giant,9,551,32.0,in_phys,cap_PA80,0,,32,,1.0,7
38,Mountain Giant,9,551,32.0,out_magic,bare,50,92,69.1,70,1.524,
38,Mountain Giant,9,551,32.0,out_magic,MS20,50,92,69.1,70,1.524,
38,Mountain Giant,9,551,32.0,out_magic,MS22_HR50,50,97,69.1,70,1.524,
38,Mountain Giant,9,551,32.0,out_magic,MS22_HR91,50,97,69.1,70,1.524,
38,Mountain Giant,9,551,32.0,out_magic,ZW20,50,92,86.4,87,1.524,
38,Mountain Giant,9,551,32.0,out_magic,ZW20_HeroMage,50,92,91.4,92,1.524,
38,Mountain Giant,9,551,32.0,out_magic,bare_HeroMage,50,92,73.1,74,1.524,
38,Mountain Giant,9,551,32.0,out_phys,bare_hand,50,67,13.0,14,1.524,
38,Mountain Giant,9,551,32.0,out_phys,LongSword+2,50,67,8.7,10,1.524,
38,Mountain Giant,9,551,32.0,out_phys,GiantSword,50,67,18.6,20,1.524,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero,50,77,23.6,25,1.524,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero_NOX,50,87,23.6,25,1.524,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero_NOX_Xelima7,50,87,30.6,32,1.524,
38,Mountain Giant,9,551,32.0,out_phys,GS_Hero_NOX_Abaddon17,50,87,40.6,42,1.524,
38,Mountain Giant,9,551,32.0,out_phys,GS_full_upg10,50,87,50.6,52,1.524,
38,Mountain Giant,9,551,32.0,in_phys,naked_PA0,50,,32,,1.524,31
38,Mountain Giant,9,551,32.0,in_phys,light_PA20,50,,32,,1.524,25
38,Mountain Giant,9,551,32.0,in_phys,heavy_PA40,50,,32,,1.524,19
38,Mountain Giant,9,551,32.0,in_phys,heavy_Merien5_PA45,50,,32,,1.524,18
38,Mountain Giant,9,551,32.0,in_phys,heavy_Merien10_PA50,50,,32,,1.524,16
38,Mountain Giant,9,551,32.0,in_phys,stack_PA70,50,,32,,1.524,10
38,Mountain Giant,9,551,32.0,in_phys,cap_PA80,50,,32,,1.524,7
39,Nizie,7,1541,55.0,out_magic,bare,0,78,69.1,69,1.0,
39,Nizie,7,1541,55.0,out_magic,MS20,0,78,69.1,69,1.0,
39,Nizie,7,1541,55.0,out_magic,MS22_HR50,0,83,69.1,69,1.0,
39,Nizie,7,1541,55.0,out_magic,MS22_HR91,0,87,69.1,69,1.0,
39,Nizie,7,1541,55.0,out_magic,ZW20,0,78,86.4,86,1.0,
39,Nizie,7,1541,55.0,out_magic,ZW20_HeroMage,0,78,91.4,91,1.0,
39,Nizie,7,1541,55.0,out_magic,bare_HeroMage,0,78,73.1,73,1.0,
39,Nizie,7,1541,55.0,out_phys,bare_hand,0,71,13.0,13,1.0,
39,Nizie,7,1541,55.0,out_phys,LongSword+2,0,71,8.7,9,1.0,
39,Nizie,7,1541,55.0,out_phys,GiantSword,0,71,18.6,19,1.0,
39,Nizie,7,1541,55.0,out_phys,GS_Hero,0,81,23.6,24,1.0,
39,Nizie,7,1541,55.0,out_phys,GS_Hero_NOX,0,91,23.6,24,1.0,
39,Nizie,7,1541,55.0,out_phys,GS_Hero_NOX_Xelima7,0,91,30.6,31,1.0,
39,Nizie,7,1541,55.0,out_phys,GS_Hero_NOX_Abaddon17,0,91,40.6,41,1.0,
39,Nizie,7,1541,55.0,out_phys,GS_full_upg10,0,91,50.6,51,1.0,
39,Nizie,7,1541,55.0,in_phys,naked_PA0,0,,55,,1.0,55
39,Nizie,7,1541,55.0,in_phys,light_PA20,0,,55,,1.0,44
39,Nizie,7,1541,55.0,in_phys,heavy_PA40,0,,55,,1.0,33
39,Nizie,7,1541,55.0,in_phys,heavy_Merien5_PA45,0,,55,,1.0,31
39,Nizie,7,1541,55.0,in_phys,heavy_Merien10_PA50,0,,55,,1.0,28
39,Nizie,7,1541,55.0,in_phys,stack_PA70,0,,55,,1.0,17
39,Nizie,7,1541,55.0,in_phys,cap_PA80,0,,55,,1.0,11
39,Nizie,7,1541,55.0,out_magic,bare,50,80,69.1,70,1.524,
39,Nizie,7,1541,55.0,out_magic,MS20,50,80,69.1,70,1.524,
39,Nizie,7,1541,55.0,out_magic,MS22_HR50,50,85,69.1,70,1.524,
39,Nizie,7,1541,55.0,out_magic,MS22_HR91,50,89,69.1,70,1.524,
39,Nizie,7,1541,55.0,out_magic,ZW20,50,80,86.4,87,1.524,
39,Nizie,7,1541,55.0,out_magic,ZW20_HeroMage,50,80,91.4,92,1.524,
39,Nizie,7,1541,55.0,out_magic,bare_HeroMage,50,80,73.1,74,1.524,
39,Nizie,7,1541,55.0,out_phys,bare_hand,50,73,13.0,14,1.524,
39,Nizie,7,1541,55.0,out_phys,LongSword+2,50,73,8.7,10,1.524,
39,Nizie,7,1541,55.0,out_phys,GiantSword,50,73,18.6,20,1.524,
39,Nizie,7,1541,55.0,out_phys,GS_Hero,50,83,23.6,25,1.524,
39,Nizie,7,1541,55.0,out_phys,GS_Hero_NOX,50,93,23.6,25,1.524,
39,Nizie,7,1541,55.0,out_phys,GS_Hero_NOX_Xelima7,50,93,30.6,32,1.524,
39,Nizie,7,1541,55.0,out_phys,GS_Hero_NOX_Abaddon17,50,93,40.6,42,1.524,
39,Nizie,7,1541,55.0,out_phys,GS_full_upg10,50,93,50.6,52,1.524,
39,Nizie,7,1541,55.0,in_phys,naked_PA0,50,,55,,1.524,54
39,Nizie,7,1541,55.0,in_phys,light_PA20,50,,55,,1.524,44
39,Nizie,7,1541,55.0,in_phys,heavy_PA40,50,,55,,1.524,33
39,Nizie,7,1541,55.0,in_phys,heavy_Merien5_PA45,50,,55,,1.524,30
39,Nizie,7,1541,55.0,in_phys,heavy_Merien10_PA50,50,,55,,1.524,27
39,Nizie,7,1541,55.0,in_phys,stack_PA70,50,,55,,1.524,17
39,Nizie,7,1541,55.0,in_phys,cap_PA80,50,,55,,1.524,11
40,Orc,2,14,6.0,out_magic,bare,0,97,69.1,69,1.0,
40,Orc,2,14,6.0,out_magic,MS20,0,97,69.1,69,1.0,
40,Orc,2,14,6.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
40,Orc,2,14,6.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
40,Orc,2,14,6.0,out_magic,ZW20,0,97,86.4,86,1.0,
40,Orc,2,14,6.0,out_magic,ZW20_HeroMage,0,97,91.4,91,1.0,
40,Orc,2,14,6.0,out_magic,bare_HeroMage,0,97,73.1,73,1.0,
40,Orc,2,14,6.0,out_phys,bare_hand,0,86,13.0,13,1.0,
40,Orc,2,14,6.0,out_phys,LongSword+2,0,86,8.7,9,1.0,
40,Orc,2,14,6.0,out_phys,GiantSword,0,86,18.6,19,1.0,
40,Orc,2,14,6.0,out_phys,GS_Hero,0,96,23.6,24,1.0,
40,Orc,2,14,6.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
40,Orc,2,14,6.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
40,Orc,2,14,6.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
40,Orc,2,14,6.0,out_phys,GS_full_upg10,0,97,50.6,51,1.0,
40,Orc,2,14,6.0,in_phys,naked_PA0,0,,6,,1.0,6
40,Orc,2,14,6.0,in_phys,light_PA20,0,,6,,1.0,5
40,Orc,2,14,6.0,in_phys,heavy_PA40,0,,6,,1.0,4
40,Orc,2,14,6.0,in_phys,heavy_Merien5_PA45,0,,6,,1.0,4
40,Orc,2,14,6.0,in_phys,heavy_Merien10_PA50,0,,6,,1.0,3
40,Orc,2,14,6.0,in_phys,stack_PA70,0,,6,,1.0,2
40,Orc,2,14,6.0,in_phys,cap_PA80,0,,6,,1.0,2
40,Orc,2,14,6.0,out_magic,bare,50,97,69.1,70,1.529,
40,Orc,2,14,6.0,out_magic,MS20,50,97,69.1,70,1.529,
40,Orc,2,14,6.0,out_magic,MS22_HR50,50,97,69.1,70,1.529,
40,Orc,2,14,6.0,out_magic,MS22_HR91,50,97,69.1,70,1.529,
40,Orc,2,14,6.0,out_magic,ZW20,50,97,86.4,87,1.529,
40,Orc,2,14,6.0,out_magic,ZW20_HeroMage,50,97,91.4,92,1.529,
40,Orc,2,14,6.0,out_magic,bare_HeroMage,50,97,73.1,74,1.529,
40,Orc,2,14,6.0,out_phys,bare_hand,50,86,13.0,14,1.529,
40,Orc,2,14,6.0,out_phys,LongSword+2,50,86,8.7,10,1.529,
40,Orc,2,14,6.0,out_phys,GiantSword,50,86,18.6,20,1.529,
40,Orc,2,14,6.0,out_phys,GS_Hero,50,96,23.6,25,1.529,
40,Orc,2,14,6.0,out_phys,GS_Hero_NOX,50,97,23.6,25,1.529,
40,Orc,2,14,6.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.529,
40,Orc,2,14,6.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.529,
40,Orc,2,14,6.0,out_phys,GS_full_upg10,50,97,50.6,52,1.529,
40,Orc,2,14,6.0,in_phys,naked_PA0,50,,6,,1.529,5
40,Orc,2,14,6.0,in_phys,light_PA20,50,,6,,1.529,4
40,Orc,2,14,6.0,in_phys,heavy_PA40,50,,6,,1.529,3
40,Orc,2,14,6.0,in_phys,heavy_Merien5_PA45,50,,6,,1.529,3
40,Orc,2,14,6.0,in_phys,heavy_Merien10_PA50,50,,6,,1.529,3
40,Orc,2,14,6.0,in_phys,stack_PA70,50,,6,,1.529,2
40,Orc,2,14,6.0,in_phys,cap_PA80,50,,6,,1.529,1
41,Dire Boar,5,716,36.0,out_magic,bare,0,97,69.1,69,1.0,
41,Dire Boar,5,716,36.0,out_magic,MS20,0,97,69.1,69,1.0,
41,Dire Boar,5,716,36.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
41,Dire Boar,5,716,36.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
41,Dire Boar,5,716,36.0,out_magic,ZW20,0,97,86.4,86,1.0,
41,Dire Boar,5,716,36.0,out_magic,ZW20_HeroMage,0,97,91.4,91,1.0,
41,Dire Boar,5,716,36.0,out_magic,bare_HeroMage,0,97,73.1,73,1.0,
41,Dire Boar,5,716,36.0,out_phys,bare_hand,0,77,13.0,13,1.0,
41,Dire Boar,5,716,36.0,out_phys,LongSword+2,0,77,8.7,9,1.0,
41,Dire Boar,5,716,36.0,out_phys,GiantSword,0,77,18.6,19,1.0,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero,0,87,23.6,24,1.0,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
41,Dire Boar,5,716,36.0,out_phys,GS_full_upg10,0,97,50.6,51,1.0,
41,Dire Boar,5,716,36.0,in_phys,naked_PA0,0,,36,,1.0,36
41,Dire Boar,5,716,36.0,in_phys,light_PA20,0,,36,,1.0,29
41,Dire Boar,5,716,36.0,in_phys,heavy_PA40,0,,36,,1.0,22
41,Dire Boar,5,716,36.0,in_phys,heavy_Merien5_PA45,0,,36,,1.0,20
41,Dire Boar,5,716,36.0,in_phys,heavy_Merien10_PA50,0,,36,,1.0,18
41,Dire Boar,5,716,36.0,in_phys,stack_PA70,0,,36,,1.0,11
41,Dire Boar,5,716,36.0,in_phys,cap_PA80,0,,36,,1.0,8
41,Dire Boar,5,716,36.0,out_magic,bare,50,97,69.1,70,1.529,
41,Dire Boar,5,716,36.0,out_magic,MS20,50,97,69.1,70,1.529,
41,Dire Boar,5,716,36.0,out_magic,MS22_HR50,50,97,69.1,70,1.529,
41,Dire Boar,5,716,36.0,out_magic,MS22_HR91,50,97,69.1,70,1.529,
41,Dire Boar,5,716,36.0,out_magic,ZW20,50,97,86.4,87,1.529,
41,Dire Boar,5,716,36.0,out_magic,ZW20_HeroMage,50,97,91.4,92,1.529,
41,Dire Boar,5,716,36.0,out_magic,bare_HeroMage,50,97,73.1,74,1.529,
41,Dire Boar,5,716,36.0,out_phys,bare_hand,50,77,13.0,14,1.529,
41,Dire Boar,5,716,36.0,out_phys,LongSword+2,50,77,8.7,10,1.529,
41,Dire Boar,5,716,36.0,out_phys,GiantSword,50,77,18.6,20,1.529,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero,50,87,23.6,25,1.529,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero_NOX,50,97,23.6,25,1.529,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.529,
41,Dire Boar,5,716,36.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.529,
41,Dire Boar,5,716,36.0,out_phys,GS_full_upg10,50,97,50.6,52,1.529,
41,Dire Boar,5,716,36.0,in_phys,naked_PA0,50,,36,,1.529,35
41,Dire Boar,5,716,36.0,in_phys,light_PA20,50,,36,,1.529,28
41,Dire Boar,5,716,36.0,in_phys,heavy_PA40,50,,36,,1.529,21
41,Dire Boar,5,716,36.0,in_phys,heavy_Merien5_PA45,50,,36,,1.529,20
41,Dire Boar,5,716,36.0,in_phys,heavy_Merien10_PA50,50,,36,,1.529,18
41,Dire Boar,5,716,36.0,in_phys,stack_PA70,50,,36,,1.529,11
41,Dire Boar,5,716,36.0,in_phys,cap_PA80,50,,36,,1.529,7
42,Training Dummy,0,0,5.0,out_magic,bare,0,97,69.1,69,1.0,
42,Training Dummy,0,0,5.0,out_magic,MS20,0,97,69.1,69,1.0,
42,Training Dummy,0,0,5.0,out_magic,MS22_HR50,0,97,69.1,69,1.0,
42,Training Dummy,0,0,5.0,out_magic,MS22_HR91,0,97,69.1,69,1.0,
42,Training Dummy,0,0,5.0,out_magic,ZW20,0,97,86.4,86,1.0,
42,Training Dummy,0,0,5.0,out_magic,ZW20_HeroMage,0,97,91.4,91,1.0,
42,Training Dummy,0,0,5.0,out_magic,bare_HeroMage,0,97,73.1,73,1.0,
42,Training Dummy,0,0,5.0,out_phys,bare_hand,0,77,13.0,13,1.0,
42,Training Dummy,0,0,5.0,out_phys,LongSword+2,0,77,8.7,9,1.0,
42,Training Dummy,0,0,5.0,out_phys,GiantSword,0,77,18.6,19,1.0,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero,0,87,23.6,24,1.0,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero_NOX,0,97,23.6,24,1.0,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero_NOX_Xelima7,0,97,30.6,31,1.0,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero_NOX_Abaddon17,0,97,40.6,41,1.0,
42,Training Dummy,0,0,5.0,out_phys,GS_full_upg10,0,97,50.6,51,1.0,
42,Training Dummy,0,0,5.0,in_phys,naked_PA0,0,,5,,1.0,5
42,Training Dummy,0,0,5.0,in_phys,light_PA20,0,,5,,1.0,4
42,Training Dummy,0,0,5.0,in_phys,heavy_PA40,0,,5,,1.0,3
42,Training Dummy,0,0,5.0,in_phys,heavy_Merien5_PA45,0,,5,,1.0,3
42,Training Dummy,0,0,5.0,in_phys,heavy_Merien10_PA50,0,,5,,1.0,3
42,Training Dummy,0,0,5.0,in_phys,stack_PA70,0,,5,,1.0,2
42,Training Dummy,0,0,5.0,in_phys,cap_PA80,0,,5,,1.0,1
42,Training Dummy,0,0,5.0,out_magic,bare,50,97,69.1,70,1.534,
42,Training Dummy,0,0,5.0,out_magic,MS20,50,97,69.1,70,1.534,
42,Training Dummy,0,0,5.0,out_magic,MS22_HR50,50,97,69.1,70,1.534,
42,Training Dummy,0,0,5.0,out_magic,MS22_HR91,50,97,69.1,70,1.534,
42,Training Dummy,0,0,5.0,out_magic,ZW20,50,97,86.4,87,1.534,
42,Training Dummy,0,0,5.0,out_magic,ZW20_HeroMage,50,97,91.4,92,1.534,
42,Training Dummy,0,0,5.0,out_magic,bare_HeroMage,50,97,73.1,74,1.534,
42,Training Dummy,0,0,5.0,out_phys,bare_hand,50,77,13.0,14,1.534,
42,Training Dummy,0,0,5.0,out_phys,LongSword+2,50,77,8.7,10,1.534,
42,Training Dummy,0,0,5.0,out_phys,GiantSword,50,77,18.6,20,1.534,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero,50,87,23.6,25,1.534,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero_NOX,50,97,23.6,25,1.534,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero_NOX_Xelima7,50,97,30.6,32,1.534,
42,Training Dummy,0,0,5.0,out_phys,GS_Hero_NOX_Abaddon17,50,97,40.6,42,1.534,
42,Training Dummy,0,0,5.0,out_phys,GS_full_upg10,50,97,50.6,52,1.534,
42,Training Dummy,0,0,5.0,in_phys,naked_PA0,50,,5,,1.534,5
42,Training Dummy,0,0,5.0,in_phys,light_PA20,50,,5,,1.534,4
42,Training Dummy,0,0,5.0,in_phys,heavy_PA40,50,,5,,1.534,3
42,Training Dummy,0,0,5.0,in_phys,heavy_Merien5_PA45,50,,5,,1.534,3
42,Training Dummy,0,0,5.0,in_phys,heavy_Merien10_PA50,50,,5,,1.534,3
42,Training Dummy,0,0,5.0,in_phys,stack_PA70,50,,5,,1.534,2
42,Training Dummy,0,0,5.0,in_phys,cap_PA80,50,,5,,1.534,1
43,Fire Wyvern,8,16501,128.0,out_magic,bare,0,78,69.1,69,1.0,
43,Fire Wyvern,8,16501,128.0,out_magic,MS20,0,78,69.1,69,1.0,
43,Fire Wyvern,8,16501,128.0,out_magic,MS22_HR50,0,83,69.1,69,1.0,
43,Fire Wyvern,8,16501,128.0,out_magic,MS22_HR91,0,87,69.1,69,1.0,
43,Fire Wyvern,8,16501,128.0,out_magic,ZW20,0,78,86.4,86,1.0,
43,Fire Wyvern,8,16501,128.0,out_magic,ZW20_HeroMage,0,78,91.4,91,1.0,
43,Fire Wyvern,8,16501,128.0,out_magic,bare_HeroMage,0,78,73.1,73,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,bare_hand,0,68,13.0,13,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,LongSword+2,0,68,8.7,9,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,GiantSword,0,68,18.6,19,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,GS_Hero,0,78,23.6,24,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,GS_Hero_NOX,0,88,23.6,24,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,GS_Hero_NOX_Xelima7,0,88,30.6,31,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,GS_Hero_NOX_Abaddon17,0,88,40.6,41,1.0,
43,Fire Wyvern,8,16501,128.0,out_phys,GS_full_upg10,0,88,50.6,51,1.0,
43,Fire Wyvern,8,16501,128.0,in_phys,naked_PA0,0,,128,,1.0,128
43,Fire Wyvern,8,16501,128.0,in_phys,light_PA20,0,,128,,1.0,103
43,Fire Wyvern,8,16501,128.0,in_phys,heavy_PA40,0,,128,,1.0,77
43,Fire Wyvern,8,16501,128.0,in_phys,heavy_Merien5_PA45,0,,128,,1.0,71
43,Fire Wyvern,8,16501,128.0,in_phys,heavy_Merien10_PA50,0,,128,,1.0,64
